retailer_name,retailer_lat,retailer_long,retailer_category,ride_type,retailer_product_name,retailer_product_target_age,retailer_product_target_gender,retailer_product_discount
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8787,67.0642,,,,,,
Gulshan-e-Amin Tower - Karachi,24.9138,67.1248,,,,,,
Madina Road - Karachi,24.8716,67.0324,,,,,,
Behzad Lakhnavi Road - Karachi,24.9367,67.0373,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.8101,67.0706,,,,,,
"Safari Boulevard, Phase II and III - New Road Service Lane - Gulistan-e-Johar - Karachi - Sindh",24.9182,67.1214,,,,,,
ASHEYANA KASHMIR - Korangi Road - Jamshed Town - Karachi - Sindh,24.8341,67.0757,,,,,,
University Road - Karachi,24.9324,67.1358,,,,,,
Patel Hospital - Gulshan-e-Iqbal - Karachi - Sindh,24.935,67.0972,,,,,,
Sardar Ali Sabri Road - Karachi,24.9255,67.0845,,,,,,
C�te R�tie - Clifton - Karachi - Sindh,24.8333,67.0362,,,,,,
Tabish Dehlavi Road - Karachi,24.9204,67.0248,,,,,,
Gulshan-e-Amin Tower - Karachi,24.9137,67.1249,,,,,,
Dilkusha Forum - Tariq Road - Karachi,24.8783,67.0642,,,,,,
The Collegiate - Service Road - Gulberg - Karachi - Sindh,24.9206,67.0552,,,,,,
New Road Service Lane - Karachi,24.9098,67.1316,,,,,,
Jinnah International Airport - level 1 - outside the terminal Near Dunkin Donuts,24.9002,67.1685,,,,,,
Lavish Dine - Karsaz - Karachi - Sindh,24.899,67.1165,,,,,,
Block 13D - Gulshan-e-Iqbal - Karachi,24.9178,67.0876,,,,,,
Street 2 - Karachi,24.9434,67.0739,,,,,,
Kashif Autos - Abul Hasan Isphahani Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9454,67.0941,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.81,67.0708,,,,,,
Minhaj Ghori Road - Karachi,24.913,67.0326,,,,,,
Cricketers Avenue - Karachi,24.9376,67.033,,,,,,
Maqboolabad Society Road No. 11 - Karachi,24.8881,67.0657,,,,,,
Shahzad Khalil Road - Karachi,24.8874,67.0669,,,,,,
Miran Mohammed Shah Road - Karachi,24.8778,67.0887,,,,,,
Jami Commerical Street 11 - DHA Phase 7 - Karachi,24.8296,67.0716,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8786,67.0641,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8786,67.0638,,,,,,
Sunny Street - Karachi,24.9049,67.1919,,,,,,
Gold Mark Shopping Mall - Defence Housing Authority - Karachi - Sindh,24.8375,67.0685,,,,,,
Bella Vita - Khayaban-e-Shahbaz - Defence Housing Authority - Karachi - Sindh,24.8077,67.061,restaurants,Business,,,,
Elaaj Trust - Khadda Market - Khayaban-e-Shamsheer - Karachi,24.8144,67.0495,,,,,,
Food Star - Khayaban-e-Bukhari - Defence Housing Authority - Karachi - Sindh,24.7868,67.0573,,,,,,
Khayaban-e-Iqbal Road - Karachi,24.8348,67.0333,,,,,,
D'Mello Road - Saddar Town - Karachi,24.8547,67.0143,,,,,,
Techno Universal Road - Karachi,24.9252,67.034,,,,,,
Service Lane - Karachi,24.9037,67.0691,,,,,,
Mehrunnisa Hospital - Korangi - Karachi - Sindh,24.8104,67.131,,,,,,
Khayaban-e-Tauheed - Karachi,24.8081,67.0384,,,,,,
Anum Estate Building - Shahrah-e-Faisal - Jamshed Town - Karachi - Sindh,24.8658,67.0811,,,,,,
MCB Bank - Bukhari Commercial Lane 3 - DHA VI - Karachi,24.7871,67.0681,,,,,,
GHAR - Near HOME - Minto Pan Shop - North Nazimabad - Karachi - Sindh,24.9449,67.0413,,,,,,
SZABIST - Shahrah-e-Iran Road - Clifton - Karachi,24.8204,67.0306,,,,,,
TCS Express & Logistics (TCS Private Limited) - Airport Road - Shah Faisal Colony - Karachi - Sindh,24.8952,67.1565,,,,,,
Liaquat Ali Khan Road - Karachi,25.0218,67.1294,,,,,,
33rd Street - Karachi,24.7964,67.0418,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8806,67.0628,,,,,,
Sunset Street - Karachi,24.8324,67.064,,,,,,
Rashid Minhas Road Service Lane - Karachi,24.907,67.1074,,,,,,
Allama Shabbir Ahmed Usmani Road - Karachi,24.9306,67.0933,,,,,,
National Bank of Pakistan - Awami Markaz - Shahrah-e-Faisal - - Karachi,24.8709,67.0901,,,,,,
"Nandos - Ghulam Ali Memon Road - Block A, SMCHS - Karachi",24.8625,67.055,,,,,,
Umrao Tariq Road - Karachi,24.9118,67.0829,,,,,,
Aga Khan University Hospital - Stadium Rd - Gulshan-e-Iqbal Town - Karachi - Sindh,24.8918,67.0735,,,,,,
CAREEM Franchise North Nazimabad Branch - North Nazimabad - Karachi - Sindh,24.9238,67.0324,,,,,,
McDonalds - Seaview Road - Clifton - Karachi,24.8028,67.0303,,,,,,
Shaheed-e-Millat Expressway,24.881,67.0634,,,,,,
Shahrah Noor Jahan - Karachi,24.9673,67.0516,,,,,,
Doctor Syedna Mohammed Burhanuddin Road - Karachi,24.861,67.0315,,,,,,
Street 2 - Karachi,24.9433,67.074,,,,,,
Gulshan-e-Amin Tower - Karachi,24.9135,67.1251,,,,,,
H B L Bank - Gulshan-e-Iqbal - Karachi - Sindh,24.9436,67.0958,,,,,,
Al-Mustafa Tower - Gulberg - Karachi - Sindh,24.9271,67.067,,,,,,
Maaz's Home - Maaz's Home - House # 60 10 Commercial Street Phase 4 Karachi - DHA - Karachi,24.8246,67.0615,,,,,,
Sharah-e-Humayun - Karachi,24.9333,67.0346,,,,,,
KFC - Sindhi Muslim Cooperative Housing Society - Jamshed Town - Karachi,24.8627,67.0549,,,,,,
Minhaj Ghori Road - Karachi,24.9132,67.0325,,,,,,
Unnamed Road - Karachi,24.8943,67.0721,,,,,,
Dow University: OJHA Campus - Gulshan-e-Iqbal - Karachi - Sindh,24.9438,67.1372,,,,,,
Quaid Avenue - Karachi,25.0176,67.1274,,,,,,
Ansari Saab Road - Karachi,24.9102,67.0905,,,,,,
Darul Sehat Hospital - Abul Asar Hafeez Jalandhari Road - Gulistan-e-Johar - Karachi - Sindh,24.9141,67.1276,,,,,,
Techno Universal Road,24.9239,67.0324,,,,,,
Chaupal Resturant - SeF Service Road North - Gulshan-e-Iqbal - Karachi - Sindh,24.8749,67.095,restaurants,Business,,,,
Jinnah International Airport - Domestic Arrival - Near Habib Bank Limited ATM,24.9,67.168,,,,,,
Lyari Expressway - Karachi,24.929,67.083,,,,,,
Lyari Expressway - Karachi,24.9291,67.0833,,,,,,
Nehr-e-Khayyam Street - Karachi,24.8238,67.0275,,,,,,
Clippers - Stadium Commercial Lane 2 - Defence Housing Authority - Karachi - Sindh,24.8142,67.0507,,,,,,
Spicy Tonight - Shahrah-e-Jahangir - North Nazimabad - Karachi - Sindh,24.9389,67.0524,,,,,,
Ghadeer Chawk - Nazimabad - Karachi - Sindh,24.9004,67.0272,,,,,,
Naheed Super Market - Jamshed Town - Karachi - Sindh,24.8778,67.0688,,,,,,
Islam Street - Karachi,24.9312,67.0299,,,,,,
Little Paradise Academy - North Nazimabad - Karachi - Sindh,24.9369,67.0454,,,,,,
Hyderi - North Nazimabad - Karachi - Sindh,24.9367,67.0422,,,,,,
Cafe Zouk - Masjid-e-Tayyaba Street - SMCHS - Karachi,24.8642,67.0549,,,,,,
Misquite Road - Karachi,24.8799,67.0361,,,,,,
Atrium Mall & Cinemas - Korangi - Karachi - Sindh,24.8561,67.0301,,,,,,
The Collegiate - Service Road - Gulberg - Karachi - Sindh,24.9207,67.0552,,,,,,
Shahrah-e-Faisal - Karachi,24.8553,67.0476,,,,,,
Hussainabad Street - Karachi,24.9182,67.0621,,,,,,
University Road - Karachi,24.9016,67.0731,,,,,,
Cafe Naveed Pyala - Sunset Lane 5 - Defence Housing Authority - Karachi - Sindh,24.8318,67.0665,,,,,,
Ansari Saab Road - Karachi,24.9102,67.0906,,,,,,
NADRA OFFICE - North Karachi Township - Karachi - Sindh,24.9763,67.069,,,,,,
Zainab Masjid - Nawab Ismail Khan Road - Jamshed Town - Karachi - Sindh,24.883,67.0489,,,,,,
KFC - Atrium Mall - Sarawar Shaheed Road - - Karachi,24.8559,67.0297,,,,,,
Service Lane - Karachi,24.904,67.0688,,,,,,
"Institute of Business Administration, Karachi - City Campus - Pedestrian Bridge IBA City Campus - Karachi - Sindh",24.8669,67.0255,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8786,67.064,,,,,,
Jinnah International Airport - Domestic Arrival - Near Habib Bank Limited ATM,24.9003,67.1678,,,,,,
Dolmen Mall - Sea View Road - Karachi,24.8026,67.0308,,,,,,
"Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8297,67.0733,,,,,,
Habib Bank - Sharah-e-Pakistan - Federal B Area - Karachi,24.9269,67.0645,,,,,,
Chatkharay - Stadium Lane 2 - DHA Phase 5 - Karachi,24.814,67.0511,,,,,,
Allama Shabbir Ahmed Usmani Road - Karachi,24.9304,67.0934,,,,,,
43rd Street - Karachi,24.8628,67.0664,,,,,,
Dilkusha Forum - Tariq Road - Jamshed Town - Karachi - Sindh,24.8782,67.0639,,,,,,
Dolmen Mall Clifton - - Karachi,24.8016,67.0302,,,,,,
Jinnah International Airport - level 1 - outside the terminal Near Dunkin Donuts,24.9002,67.1684,,,,,,
Rojhan Street - Karachi,24.8171,67.0231,,,,,,
Sir Shah Muhammad Suleman Road - Karachi,24.8928,67.0807,,,,,,
Ayaz Town - Gulshan-e-Iqbal - Karachi - Sindh,24.9256,67.0846,,,,,,
Khayaban-e-Abbasi - Karachi,24.824,67.0769,,,,,,
Bara Medan Nazimabad - Street 3 - Gulberg - Karachi - Sindh,24.9433,67.074,,,,,,
IBA City Campus - Saddar Town - Karachi - Sindh,24.8668,67.0255,,,,,,
University Road - Karachi,24.9325,67.1357,,,,,,
Princes Street - Karachi,24.8613,67.012,,,,,,
National Medical Centre - Korangi Road - Defence Housing Authority - Karachi - Sindh,24.8466,67.0559,,,,,,
Netsol Technologies Ltd. Karachi Office - Defence Housing Authority - Karachi - Sindh,24.8306,67.0722,,,,,,
Tariq Road - Karachi,24.8775,67.0637,,,,,,
Rosati Bistro - Main Shahrah-e-Fasial - KDA Scheme 1 - Karachi,24.875,67.0951,,,,,,
Bara Medan Nazimabad - Street 3 - Gulberg - Karachi - Sindh,24.9432,67.0741,,,,,,
Hazoori Park Road - Karachi,24.9419,67.0377,,,,,,
KU Circular Road - Karachi,24.9353,67.1198,,,,,,
Mary Road - Karachi,24.8355,67.0314,,,,,,
Dar-ul-Hijama - 4th Commercial Street - Defence Housing Authority - Karachi - Sindh,24.8276,67.0552,,,,,,
Oishi Sushi - Alamgir Road - Khokan Society - Karachi,24.8793,67.072,,,,,,
Dilkusha Forum - Tariq Road - Jamshed Town - Karachi - Sindh,24.8783,67.064,,,,,,
KHI - International Arrivals - Jinnah International Airport - Airport - Airport Avenue - Short Stay - Karachi,24.8997,67.1684,,,,,,
KHI: Jinnah International Airport (Departures) - Karachi,24.9002,67.1685,,,,,,
Institute of Business Administration - Depot Lines - Karachi,24.867,67.0245,,,,,,
block-7 - Karachi,24.8287,67.022,,,,,,
Aja Mawji Street - Karachi,24.8638,67.0144,,,,,,
Minhaj Ghori Road - Karachi,24.9129,67.0326,,,,,,
McDonalds - Dolmen Mall Tariq Road - Main Tariq Road - - Karachi,24.8767,67.063,,,,,,
Sindbad's Wonderland - Gulshan-e-Iqbal - Karachi - Sindh,24.9152,67.0982,,,,,,
Umrao Tariq Road - Karachi,24.9112,67.0812,,,,,,
Shahrah-Sher Shah Suri Service Road North - Karachi,24.9538,67.0566,,,,,,
Sunny Street - Karachi,24.905,67.1922,,,,,,
Imam Ahmed Road - Karachi,24.8561,67.0652,,,,,,
Shahrah Noor Jahan - Karachi,24.9559,67.0494,,,,,,
B.H.Y Hospital - Delhi Colony - Karachi - Sindh,24.8321,67.0412,,,,,,
Shah Jehan Avenue - Karachi,24.9332,67.0798,,,,,,
Tipu Sultan Road - Karachi,24.8752,67.0854,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.8099,67.0709,,,,,,
KU Circular Road - Karachi,24.9403,67.1148,,,,,,
Hotel Mehran - Shahrah-e-Faisal - Saddar Town - Karachi - Sindh,24.8518,67.0339,,,,,,
11th Central St - 11th Central St - Defence Housing Authority - Karachi - Sindh,24.8355,67.0535,,,,,,
Qazi Mursaleen Eye Hospital - Karachi - Sindh,25.0494,67.2485,,,,,,
KHI: Jinnah International Airport - Karachi,24.9002,67.1682,,,,,,
Metro Shopping Mall,24.9217,67.0018,,,,,,
6 Khayaban-e-Mujahid - Khayaban-e-Mujahid - Defence Housing Authority - Karachi - Sindh,24.8073,67.0459,,,,,,
Universal Heights - Gulshan-e-Iqbal Town - Karachi - Sindh,24.92,67.1177,,,,,,
Dolmen Mall - Sea View Road - Clifton - Karachi - Sindh,24.8019,67.0303,,,,,,
Master Juice - Karachi,24.8307,67.069,,,,,,
"BarBQ Tonight, Clifton - Bilawal Chorangi - Clifton - Karachi - Sindh",24.8159,67.0211,,,,,,
Anda Mor - North Nazimabad - Karachi - Sindh,24.9647,67.0535,,,,,,
Nisar Shaheed Park - Defence Housing Authority - Karachi - Sindh,24.8269,67.062,,,,,,
Sector 14/b - Sector 14/b - North Karachi Township - Karachi,24.9615,67.0565,,,,,,
"Khayaban-e-Mujahid, - 38/3, - 31st Street Phase V - Defense - DHA - Karachi",24.8009,67.0399,,,,,,
Imam Hassan Askari School,24.8986,67.0277,,,,,,
K-Electric Head Office - Sunset Commercial Street #1 - Defence Housing Authority - Karachi - Sindh,24.8289,67.0523,,,,,,
Shah Faisal Town - Karachi - Sindh,24.8928,67.178,,,,,,
Sam's Cake Factory - House 31/C-1 - E Malir Cantt. Road - Malir Cantonment - Karachi,24.9311,67.2047,,,,,,
KHI: Jinnah International Airport (Departures) - Karachi,24.9,67.1686,,,,,,
Khurasan Imam Bargah - Britto Road - Saddar - Karachi - Sindh,24.8751,67.0355,,,,,,
Pizza Hut North Nazimabad - Shara-e-Sher Shah Suri Road - Karachi - Sindh,24.9421,67.0454,,,,,,
Marine Promenade - Karachi - Karachi,24.8131,67.0021,,,,,,
Taurus Securities Limited - ?????,24.8451,67.0241,,,,,,
Mehdi Hasan Park - North Nazimabad - Karachi - Sindh,24.9481,67.0602,,,,,,
Rabi Center - Karachi - Sindh,24.8759,67.0621,,,,,,
PIB Jama Masjid - PIB Colony - Karachi - Sindh,24.8934,67.0514,,,,,,
Syed Raees Ahmed Jafri Rd - Karachi - Karachi,24.9498,67.0677,,,,,,
Kaybee Snacks & Restaurant - Tipu Sultan Road - Gulshan Town - Karachi - Sindh,24.8754,67.0877,,,,,,
Charminar Chowrangi - Gulshan Town - Karachi - Sindh,24.8822,67.0673,,,,,,
Safari Park - Gulshan Town - Karachi - Sindh,24.9225,67.1114,,,,,,
Geo Mobile Mall - North Karachi Township - Karachi - Sindh,24.9729,67.0716,,,,,,
Lasania Restaurant - Rashid Minhas Road Service Lane - Gulshan Town - Karachi - Sindh,24.9071,67.1103,,,,,,
University of Karachi,24.94,67.1209,,,,,,
Saint Joseph's College for Women - Saint Patrick Street - Saddar Town - Karachi - Sindh,24.8604,67.034,,,,,,
Anum Estate Building - Shahrah-e-Faisal - Karachi - Sindh,24.8666,67.0831,,,,,,
Eaton BBQ - Defence Commercial Area - Karachi - Sindh,24.8417,67.0562,,,,,,
Khayaban-e-Shamsheer - Karachi - Karachi,24.8137,67.0485,,,,,,
Bin Hashim - Gulistan-e-Johar - Karachi - Sindh,24.9183,67.1317,,,,,,
Do Talwar - Karachi - Sindh,24.821,67.0341,,,,,,
PakWheelsAutoShow - Port Grand - Karachi Port - Karachi,24.8446,66.9911,,,,,,
Gulshan-e-Iqbal Secondary School - Karachi,24.9098,67.1009,,,,,,
Center Point Phase 1 - Karachi - Sindh,24.9333,67.0716,,,,,,
Al Hamra Clinic - Shah Faisal Colony - Karachi - Sindh,24.8847,67.1561,,,,,,
Khadda Market - Defence Housing Authority - Karachi - Sindh,24.8134,67.0498,,,,,,
Mehmoodabad Number 6 Bus Stop - Mehmoodabad - Karachi - Sindh,24.8578,67.0831,,,,,,
Seventh Day Hospital - M. A. Jinnah Road - Karachi,24.8666,67.0276,,,,,,
Khayaban-e-Shaheen - Karachi - Karachi,24.8121,67.0478,,,,,,
Carnation Banquet Hall - Baloch Colony Pedestrian Overpass - Karachi - Sindh,24.8653,67.0798,,,,,,
McDonalds - Tariq Road - Karachi - Sindh,24.8653,67.056,,,,,,
Aladin Amusement Park - Rashid Minhas Road - Gulshan Town - Karachi - Sindh,24.9146,67.1068,,,,,,
MCB Bank - Hadi Market - Nazimabad No.4 - Karachi,24.9084,67.0468,,,,,,
Check Post 2 Parking - Malir Cantonment - Karachi,24.9124,67.1979,,,,,,
7th Sunset St - Karachi - Karachi,24.8297,67.0615,,,,,,
Falah Masjid - Karachi,24.9299,67.0729,,,,,,
Bank Rd - Karachi - Karachi,24.8272,67.0342,,,,,,
Dolmen Mall Clifton - Sea View Road - Clifton - Karachi - Sindh,24.8019,67.0304,,,,,,
Port Grand - Karachi Port - Karachi,24.8446,66.9911,,,,,,
Beach Luxury Hotel - Saddar Town - Karachi - Sindh,24.8438,66.9961,,,,,,
Arif Defence Medical Centre - Khayaban-e-Bukhari - Defence Housing Authority - - Sindh,24.7842,67.0548,,,,,,
MCB Bank - Bahadurabad - Karachi,24.8711,67.0808,,,,,,
MCB Bank - Tariq Road -- Karachi,24.8655,67.0561,,,,,,
Karachi Marriott Hotel - Abdullah Haroon Road -- Karachi,24.8456,67.0312,,,,,,
E - E Malir Cantt. Road - Malir Cantonment - Karachi,24.927,67.208,,,,,,
Port Grand - M.T Khan Road - Near Jinnah Flyover Karachi,24.8455,66.9922,,,,,,
Bab-ul-Islam - North Karachi Township - Karachi - Sindh,24.976,67.0553,,,,,,
Karachi Arts Council - M.R Kyani Road - Saddar Town - Karachi - Sindh,24.8529,67.0202,,,,,,
Moinabad - Malir Cantonment - Karachi - Sindh,24.8988,67.1797,,,,,,
Frere Hall - Saddar - Karachi,24.8468,67.0316,,,,,,
Chai Wala - 5th Commercial Street - Defence Housing Authority - Karachi - Sindh,24.787,67.0569,,,,,,
The Pink Cadillac Cafe and Restaurant - Karachi,24.7951,67.0502,restaurants,Business,,,,
South End Club - DHA Phase 6 - Karachi,24.7962,67.0558,,,,,,
AlKaram Studio - Bank Road - Clifton - Karachi - Sindh,24.8218,67.0341,,,,,,
City Tower - Shahrah-e-Faisal - Karachi - Sindh,24.8636,67.0733,,,,,,
C-25 Shahrah-e-Jahangir - Karachi 74700 - Karachi,24.9435,67.0467,,,,,,
Saba Avenue - DHA Phase 5 - Karachi,24.7979,67.0429,,,,,,
Block 9 - Gulistan-e-Jauhar - Karachi,24.9103,67.0916,,,,,,
Finance & Trade Center Auditorium - Shahrah-e-Faisal - Karachi - Sindh,24.8584,67.0518,,,,,,
Commune Art Colony - Saddar Town - Karachi - Sindh,24.8464,67.0042,,,,,,
Pakistan Shipowners Govt College,24.9482,67.04,,,,,,
UBL - Khayaban-e-Ittehad Branch - Karachi,24.8003,67.0752,,,,,,
Khayaban-e-Badar - DHA Phase 7 - Karachi,24.8236,67.0718,,,,,,
TPS - Burhani Avenue Road - Gulshan-e-Iqbal - Karachi - Sindh,24.8689,67.0846,,,,,,
Xanders - E Street - Block 4 Clifton - Karachi,24.8038,67.0326,restaurants,Business,All offerings,20-50,Male;Female,0.15
Sana Travels Pvt Ltd,24.8449,67.027,,,,,,
Driving License Branch Clifton - Clifton - Karachi - Sindh,24.8157,67.0352,,,,,,
Old Sunset Boulevard - DHA Phase II - Karachi,24.8377,67.0524,,,,,,
Ahsanabad Police Station - Gulshan-e-Maymar - Abdullah Gabol Goth - Sindh,25.0023,67.1235,,,,,,
Indus Valley School of Art and Architecture - Karachi,24.8116,67.0156,,,,,,
Indus Valley School of Art & Architechture,24.815,67.0248,,,,,,
Zubaidas by Mothercare - Jami Commercial Street 11 - Karachi - Sindh,24.8298,67.0741,,,,,,
North Circular Avenue - DHA Phase 1 - Karachi,24.8435,67.0614,,,,,,
Afnan Duplex - Gulistan-e-Johar - Karachi - Sindh,24.9234,67.1366,,,,,,
Al-Nadil Burhani - Motilal Goverdhandas Road - Karachi - Sindh,24.8138,67.0331,,,,,,
ACP - 106/1 Main Saba Avenue DHA Phase 6 - DHA - Karachi,24.7885,67.0547,,,,,,
Defence Authority Club - Central Avenue - DHA Phase II - Karachi,24.8362,67.0567,,,,,,
Dow University of Health Sciences - Mission Road - Saddar Town - Karachi - Sindh,24.8577,67.0109,,,,,,
1st Street - Karachi,24.8198,67.0777,,,,,,
Arizona Grill - 2nd Commercial Lane - Karachi - Sindh,24.8161,67.0427,restaurants,Business,,,,
Disco Bakery - Gulshan-e-Iqbal - Karachi - Sindh,24.9292,67.0974,,,,,,
Water Pump Bus Station - Shahrah-e-Pakistan - Federal B Area - Karachi - Sindh,24.9369,67.076,,,,,,
Entertainer Asia - Lane 4 - Defence Housing Authority - Karachi - Sindh,24.8163,67.0415,,,,,,
National Bank of Pakistan - Model Colony - Malir - Karachi,24.903,67.1855,,,,,,
St. George's School - North Nazimabad - Karachi - Sindh,24.9425,67.0516,,,,,,
B-27 Sardar Ali Sabri Rd - Karachi 75300 - Karachi,24.9197,67.0904,,,,,,
Mir Usman Ali Khan Parda Park - Jamshed Town - Karachi - Sindh,24.8834,67.0538,,,,,,
P.I.B Colony - Karachi,24.8924,67.0582,,,,,,
Work,24.8612,67.0676,,,,,,
Lyari Expressway - Karachi,24.9317,67.0922,,,,,,
Hoagies - 30th Street - Defence Housing Authority - Karachi,24.8022,67.0395,,,,,,
Blossom High School - Karachi,24.9036,67.0736,,,,,,
The Nest I/O - Jamshed Town - Karachi - Sindh,24.878,67.0686,,,,,,
Pearl Street - Karachi,24.8822,67.0296,,,,,,
Khayaban-e-Shaheen - DHA Phase 8 - Karachi,24.7837,67.0833,,,,,,
Dolmen Mall - Sea View Road - Karachi,24.8029,67.0306,,,,,,
S.m Arif & Co - Saddar Town - Karachi - Sindh,24.8531,67.0047,,,,,,
KASBIT - SMCHS Campus - Jamshed Town - Karachi - Sindh,24.8586,67.0564,,,,,,
Punjab Colony Sports Ground - Punjab Colony - Karachi - Sindh,24.8297,67.0469,,,,,,
Australian Immigration Network & IT AINiT - Jami Commercial Street 11 - Defence Housing Authority - Karachi - Sindh,24.8297,67.0733,,,,,,
Steep Hill Drive - Karachi,24.9262,67.1304,,,,,,
Gelato Affair - Defence Housing Authority - Karachi - Sindh,24.808,67.0375,,,,,,
Boat Basin Food Street - Clifton - Karachi - Sindh,24.8268,67.0271,,,,,,
Pranzo Formal dining - Clifton - Karachi - Sindh,24.8169,67.0231,,,,,,
Steep Hill Drive - Karachi,24.9263,67.1303,,,,,,
Sunny Side Road - Karachi,24.8419,67.0348,,,,,,
Rizvia Society - Liaquatabad - Karachi - Sindh,24.8975,67.0309,,,,,,
Work,24.8609,67.0677,,,,,,
Samdani Hospital - Street No 5 - Shah Faisal Colony - Karachi - Sindh,24.9216,67.0884,,,,,,
MCB Bank - Pakistan Chowk - Dr. Ziauddin Ahmed Road - - Karachi,24.8442,67.0259,,,,,,
"Sammi-Daewoo Express - Karachi, Sindh - Sindh",24.9672,67.1108,,,,,,
Labbaik Marriage Hall - Liaqatabad Flyover Road - Hussainabad - Karachi,24.919,67.0544,,,,,,
Imam Hasan Askari (A.S) School & Girls College - Liaquatabad - Karachi - Sindh,24.8985,67.0274,,,,,,
Largess Restuarant - Sharah-e-Sher Shah Suri - North Nazimabad - Karachi - Sindh,24.9417,67.0461,,,,,,
A C M Tower - Khaliq-uz-Zaman Road - Clifton - Karachi - Sindh,24.8319,67.0394,,,,,,
K-Electric Gizri Station - Sunset Commercial Street #1 - Defence Housing Authority - Karachi - Sindh,24.8289,67.0523,,,,,,
Al-Rehman Grammar School - North Karachi Township - Karachi - Sindh,25.0027,67.0578,,,,,,
Shahrah-e-Faisal - Karachi,24.8559,67.0479,,,,,,
Framrose Road - Karachi,24.8393,67.0317,,,,,,
Gulf Shopping Centre - Teen Talwar - Karachi,24.8333,67.0341,,,,,,
Jinnah International Terminal - Karachi - Sindh,24.9024,67.1693,,,,,,
Staff Lane 3 - Staff Lane 3 - Defence Housing Authority - Karachi - Sindh,24.8308,67.0698,,,,,,
Faysal Bank - Main Korangi Industrial Local Road - Korangi Industrial Area - Karachi - Sindh,24.8373,67.1098,,,,,,
Hyperstar - Sea View Road - Clifton - Karachi - Sindh,24.8017,67.0307,,,,,,
Sultan Muhammad Shah Aga Khan School - Gulberg - Karachi - Sindh,24.9241,67.0634,,,,,,
Kore Fitness - Khayaban-e-Shahbaz - Defence Housing Authority - Karachi - Sindh,24.7965,67.0508,,,,,,
Popular Avenue - Karachi,24.8116,67.0686,,,,,,
Digitz (Pvt) Ltd. - Khayaban-e-Ittehad Road - DHA Phase 7 Ext - Karachi - Sindh,24.8303,67.0743,,,,,,
Eastern Bakery - Gulshan-e-Iqbal - Karachi - Sindh,24.9081,67.11,,,,,,
Navy Housing Scheme Phase 3 (NHS III) - Karsaz - Karachi - Sindh,24.8919,67.1105,,,,,,
McDonalds - McDonalds Drive way - Seaview Road - Karachi,24.7985,67.0342,,,,,,
Diamond Gym - Moin Khan Road - North Nazimabad - Karachi - Sindh,24.9383,67.0331,,,,,,
